"Name","Sex","Group","Date","Stimulus","Note","Filename","Right_foot_centerline_dist_mean","Right_foot_centerline_dist_sd","Right_foot_centerline_dist_Kurtosis","Right_foot_centerline_dist_Skewness","Left_foot_centerline_dist_mean","Left_foot_centerline_dist_sd","Left_foot_centerline_dist_Kurtosis","Left_foot_centerline_dist_Skewness"
"210412UF3","F","U",2021-04-21 15:09:50,1,"","2021-04-21 11-09-50 210412UF3 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",40.1131960783819,14.5512321118858,8.6181061001289,1.6510659165769,38.8416182854821,12.725281029246,5.41344400128354,0.975586653004427
"210325S12F2","F","S12",2021-04-21 15:21:21,1,"","2021-04-21 11-21-21 210325S12F2 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",59.7249466742331,17.5211741089707,4.22305096554337,0.621371798287851,29.8485348372064,23.6435830660236,5.82116145103642,1.84207906556296
"210412UF5","F","U",2021-04-21 15:35:09,1,"","2021-04-21 11-35-09 210412UF5 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",17.3078860538592,12.5784320686414,3.40516322596231,0.759829177978789,41.9975284502519,20.8201503188233,1.9371660848328,0.0747775981503162
"210325S11M2","M","S11",2021-04-21 15:48:29,1,"","2021-04-21 11-48-29 210325S11M2 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",15.3530175736126,12.1051320453349,5.96301912962444,1.51421201106285,11.8531554587009,6.4295158221483,7.54481956473201,1.16923692227086
"210412UM2","M","U",2021-04-26 12:44:29,1,"","2021-04-26 08-44-29 210412UM2 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",51.7354574248717,15.9631942081811,3.98314714396822,0.807018384429794,29.0144878830063,18.2002758631489,11.5017398642726,2.25561537893709
"210412UF4","F","U",2021-04-26 14:57:06,1,"","2021-04-26 10-57-06 210412UF4 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",27.0072608594801,11.1960924608904,2.99642575806338,-0.140757696182028,13.6686660264359,5.95476094299635,3.7565033091813,0.286836202429092
"210326S12subF1","F","S12sub",2021-04-27 13:00:30,1,"","2021-04-27 09-00-30 210326S12subF1 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",69.8377800004073,24.5861389713795,3.14460262498854,0.555682326238921,61.5361585687182,28.4001775087262,3.23245610392399,0.32459818680671
"210326S12subM2","M","S12sub",2021-04-27 13:28:17,1,"","2021-04-27 09-28-17 210326S12subM2 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",55.0953324397546,45.3295368599961,24.9344891653926,3.18474103940455,38.5823246310678,34.3963416462229,3.04444144358933,0.756774208558556
"210817GM1","M","G",2021-09-08 16:30:15,1,"","2021-09-08 12-30-15 210817GM1 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",54.705741971808,26.4329002192533,2.36452873679351,-0.10253957353791,35.6457244614854,27.130607302297,3.65017693735194,0.951588252939526
"210819S11F1","F","S11",2021-09-10 15:53:42,1,"","2021-09-10 11-53-42 210819S11F1 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",35.2375567099125,12.4926395827516,7.26527405611333,1.10394574468862,27.7786789344583,12.129511064382,5.22304815273095,0.785811984375333
"210819S11M2","M","S11",2021-09-10 16:22:59,1,"","2021-09-10 12-22-59 210819S11M2 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",40.040765366455,21.2865979857805,4.13440232720453,0.178222515602596,33.149355848406,20.2582910999439,6.96078492518023,1.0913978333103
"210819S12subM4","M","S12sub",2021-09-10 16:40:34,1,"","2021-09-10 12-40-34 210819S12subM4 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",40.4464454756554,30.6512204340096,5.33462497924081,1.54012563811964,51.226400098533,44.8933647904389,25.8246938705052,3.07875447219677
"210818S11F2","F","S11",2021-09-10 16:49:57,1,"","2021-09-10 12-49-57 210818S11F2 stim01DLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",46.1547396190596,14.6641771718254,4.20373531054499,0.485948606248557,18.8699015299466,11.8376525281569,11.921188708608,2.1337688602402
"210819S11M3","M","S11",2021-09-14 16:48:06,1," good flyer responsive","2021-09-14 12-48-06 210819S11M3 stim01 good flyer responsiveDLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",40.4996426813358,20.6763469027077,5.22360414853363,0.861100473688201,18.9414665778314,10.9748390843745,19.3899769487016,3.04462109960428
"210818S11F1","F","S11",2021-09-21 17:21:27,1," repeated - still only turned R","2021-09-21 13-21-27 210818S11F1-5ug stim01 repeated - still only turned RDLC_resnet50_stim01-trainedJun9shuffle4_320000_filtered.csv",47.7060762465454,8.15203732667587,3.09398407024038,0.645840149778208,10.8949190180184,6.68735896477574,10.0516415363834,2.23725874430196
